C:\Users\jonathans\PycharmProjects\PSSE_DYN\SampleSystem\OUT\out_dyntools_demo_bus154_fault.out
                     1              2              21             22      
        Time(s) ANGL 2[BUS 2 1 ANGL 3[BUS 3 1 VOLT 2 [BUS 2  VOLT 3 [BUS 3 
                       8.000]1        3.800]1        18.000]        13.800]
        4.12502       -102.808       -89.0414       0.968835        1.07377
        4.13336       -102.851       -89.0847       0.968843        1.07377
        4.14169       -102.894       -89.1281       0.968851        1.07378
        4.15002       -102.937       -89.1715       0.968859        1.07378
        4.15836       -102.981        -89.215       0.968866        1.07379
        4.16669       -103.024       -89.2586       0.968874         1.0738
        4.17502       -103.068       -89.3023       0.968882         1.0738
        4.18336       -103.111        -89.346        0.96889        1.07381
        4.19169       -103.155       -89.3898       0.968898        1.07381
        4.20002       -103.199       -89.4337       0.968905        1.07382
        4.20835       -103.243       -89.4777       0.968913        1.07382
        4.21669       -103.287       -89.5217       0.968921        1.07383
        4.22502       -103.331       -89.5658       0.968929        1.07384
        4.23335       -103.375       -89.6099       0.968937        1.07384
        4.24169       -103.419       -89.6542       0.968944        1.07385
        4.25002       -103.463       -89.6984       0.968952        1.07385
        4.25835       -103.507       -89.7428        0.96896        1.07386
        4.26669       -103.551       -89.7873       0.968968        1.07387
        4.27502       -103.596       -89.8318       0.968975        1.07387
        4.28335        -103.64       -89.8763       0.968983        1.07388
        4.29169       -103.685        -89.921       0.968991        1.07388
        4.30002       -103.729       -89.9657       0.968998        1.07389
        4.30835       -103.774       -90.0105       0.969006         1.0739
        4.31669       -103.818       -90.0553       0.969014         1.0739
        4.32502       -103.863       -90.1003       0.969021        1.07391
        4.33335       -103.908       -90.1452       0.969029        1.07391
        4.34169       -103.953       -90.1903       0.969037        1.07392
        4.35002       -103.998       -90.2354       0.969044        1.07392
        4.35835       -104.043       -90.2806       0.969052        1.07393
        4.36669       -104.088       -90.3259        0.96906        1.07394
        4.37502       -104.133       -90.3713       0.969067        1.07394
        4.38335       -104.179       -90.4167       0.969075        1.07395
        4.39169       -104.224       -90.4621       0.969082        1.07395
        4.40002       -104.269       -90.5077        0.96909        1.07396
        4.40835       -104.315       -90.5533       0.969097        1.07397
        4.41669        -104.36        -90.599       0.969105        1.07397
        4.42502       -104.406       -90.6448       0.969112        1.07398
        4.43335       -104.452       -90.6906        0.96912        1.07398
        4.44168       -104.497       -90.7365       0.969127        1.07399
        4.45002       -104.543       -90.7824       0.969135        1.07399
        4.45835       -104.589       -90.8285       0.969142          1.074
        4.46668       -104.635       -90.8745       0.969149        1.07401
        4.47502       -104.681       -90.9207       0.969157        1.07401
        4.48335       -104.727       -90.9669       0.969164        1.07402
        4.49168       -104.773       -91.0133       0.969171        1.07402
        4.50002       -104.819       -91.0596       0.969178        1.07403
        4.50835       -104.866       -91.1061       0.969186        1.07403
        4.51668       -104.912       -91.1526       0.969193        1.07404
        4.52502       -104.958       -91.1991         0.9692        1.07404
        4.53335       -105.005       -91.2458       0.969208        1.07405
        4.54168       -105.051       -91.2925       0.969215        1.07406
        4.55002       -105.098       -91.3393       0.969222        1.07406
        4.55835       -105.145       -91.3861       0.969229        1.07407
        4.56668       -105.191        -91.433       0.969236        1.07407
        4.57502       -105.238         -91.48       0.969243        1.07408
        4.58335       -105.285       -91.5271        0.96925        1.07408
        4.59168       -105.332       -91.5742       0.969257        1.07409
        4.60002       -105.379       -91.6214       0.969264         1.0741
        4.60835       -105.426       -91.6686       0.969271         1.0741
        4.61668       -105.473        -91.716       0.969278        1.07411
        4.62502       -105.521       -91.7634       0.969285        1.07411
        4.63335       -105.568       -91.8108       0.969292        1.07412
        4.64168       -105.615       -91.8583       0.969299        1.07412
        4.65001       -105.663       -91.9059       0.969306        1.07413
        4.65835        -105.71       -91.9536       0.969313        1.07413
        4.66668       -105.758       -92.0013        0.96932        1.07414
        4.67501       -105.805       -92.0491       0.969327        1.07414
        4.68335       -105.853       -92.0969       0.969333        1.07415
        4.69168       -105.901       -92.1449        0.96934        1.07415
        4.70001       -105.949       -92.1929       0.969347        1.07416
        4.70835       -105.996       -92.2409       0.969354        1.07417
        4.71668       -106.044        -92.289        0.96936        1.07417
        4.72501       -106.092       -92.3372       0.969367        1.07418
        4.73335       -106.141       -92.3855       0.969373        1.07418
        4.74168       -106.189       -92.4338        0.96938        1.07419
        4.75001       -106.237       -92.4822       0.969387        1.07419
        4.75835       -106.285       -92.5307       0.969393         1.0742
        4.76668       -106.334       -92.5792         0.9694         1.0742
        4.77501       -106.382       -92.6278       0.969406        1.07421
        4.78335        -106.43       -92.6764       0.969412        1.07421
        4.79168       -106.479       -92.7251       0.969419        1.07422
        4.80001       -106.528       -92.7739       0.969425        1.07422
        4.80835       -106.576       -92.8228       0.969432        1.07423
        4.81668       -106.625       -92.8717       0.969438        1.07423
        4.82501       -106.674       -92.9207       0.969444        1.07424
        4.83335       -106.723       -92.9697        0.96945        1.07424
        4.84168       -106.772       -93.0188       0.969457        1.07425
        4.85001       -106.821        -93.068       0.969463        1.07425
        4.85835        -106.87       -93.1172       0.969469        1.07426
        4.86668       -106.919       -93.1666       0.969475        1.07426
        4.87501       -106.968       -93.2159       0.969481        1.07427
        4.88334       -107.017       -93.2654       0.969487        1.07427
        4.89168       -107.067       -93.3149       0.969493        1.07428
        4.90001       -107.116       -93.3644       0.969499        1.07428
        4.90834       -107.165       -93.4141       0.969505        1.07429
